flight_iata,dep_scheduled_utc,dep_iata,arr_iata,airline_iata,airline_icao,status,dep_terminal,flight_number,dep_delay_min,is_delayed,hour_of_day,day_of_week,month,season,is_weekend,dep_airport_type,dep_latitude,dep_longitude,dep_elevation_ft,dep_iso_country,dep_iso_region,dep_municipality,dep_scheduled_service,arr_airport_type,arr_latitude,arr_longitude,arr_elevation_ft,arr_iso_country,arr_iso_region,arr_municipality,arr_scheduled_service,route_distance_km,is_domestic,is_international,notam_count_dep,notam_count_arr,notam_count_route,notam_active_dep,notam_active_arr,has_restriction_dep,has_restriction_arr,has_parachute_activity_dep,has_military_exercise_dep,has_runway_closure_dep,has_runway_closure_arr,has_airspace_restriction,notam_max_hours_dep,notam_max_hours_arr,dep_notams_available,arr_notams_available,flights_dep_same_hour,flights_arr_same_hour,updated_at
FS7307,2026-04-30 05:45:00+00,NQZ,CIT,FS,AYN,landed,,7307,12,f,5,3,4,spring,f,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,large_airport,42.365021,69.47564,1385,KZ,KZ-YUZ,Shymkent,t,974.97,t,f,6,11,17,6,11,f,t,f,f,f,f,t,1112,321.3666666666667,t,t,5,4,2026-05-12 11:28:25.392222+00
KC345,2026-04-30 05:50:00+00,NQZ,UKK,KC,KZR,active,2,345,10,f,5,3,4,spring,f,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,large_airport,50.035033,82.496057,939,KZ,KZ-VOS,Ust-Kamenogorsk (Oskemen),t,786.55,t,f,6,,6,6,,f,,f,f,f,,f,1112,,t,f,5,4,2026-05-12 11:28:25.392222+00
DV489,2026-04-30 05:50:00+00,CIT,BUD,DV,VSV,active,a,489,2,f,5,3,4,spring,f,large_airport,42.365021,69.47564,1385,KZ,KZ-YUZ,Shymkent,t,large_airport,47.43018,19.262393,495,HU,HU-BU,Budapest,t,3925.37,f,t,11,,11,11,,t,,f,f,f,,t,321.3666666666667,,t,f,3,0,2026-05-12 11:28:25.392222+00
EY5294,2026-04-30 05:50:00+00,NQZ,UKK,EY,ETD,active,2,5294,10,f,5,3,4,spring,f,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,large_airport,50.035033,82.496057,939,KZ,KZ-VOS,Ust-Kamenogorsk (Oskemen),t,786.55,t,f,6,,6,6,,f,,f,f,f,,f,1112,,t,f,5,4,2026-05-12 11:28:25.392222+00
FS7331,2026-04-30 05:55:00+00,ALA,NQZ,FS,AYN,landed,,7331,,,5,3,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,950.87,t,f,14,6,20,14,6,t,f,f,f,f,f,t,2192,1112,t,t,4,8,2026-05-12 11:28:25.392222+00
W14765,2026-04-30 05:55:00+00,ALA,NQZ,W1,W1,landed,,4765,,,5,3,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,950.87,t,f,14,6,20,14,6,t,f,f,f,f,f,t,2192,1112,t,t,4,8,2026-05-12 11:28:25.392222+00
KC268,2026-04-30 06:05:00+00,PEK,ALA,KC,KZR,landed,2,268,7,f,6,3,4,spring,f,large_airport,40.077349,116.596702,116,CN,CN-11,Beijing,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,3272.3,f,t,0,26,26,0,26,f,t,f,f,f,f,t,,2192,f,t,1,0,2026-05-12 11:28:25.392222+00
EK2139,2026-04-30 06:05:00+00,ALA,DXB,EK,UAE,active,2,2139,15,f,6,3,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,25.24979,55.370992,62,AE,AE-DU,Dubai,t,2814.39,f,t,26,,26,26,,t,,f,f,f,,t,2192,,t,f,11,2,2026-05-12 11:28:25.392222+00
FZ1736,2026-04-30 06:05:00+00,ALA,DXB,FZ,FDB,active,2,1736,15,f,6,3,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,25.24979,55.370992,62,AE,AE-DU,Dubai,t,2814.39,f,t,26,,26,26,,t,,f,f,f,,t,2192,,t,f,11,2,2026-05-12 11:28:25.392222+00
FS7351,2026-04-30 06:10:00+00,NQZ,PLX,FS,AYN,active,,7351,8,f,6,3,4,spring,f,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,large_airport,50.351295,80.234398,761,KZ,KZ-ABA,Semey,t,621.79,t,f,6,,6,6,,f,,f,f,f,,f,1112,,t,f,9,2,2026-05-12 11:28:25.392222+00
IQ429,2026-04-30 06:10:00+00,NQZ,TDK,IQ,QAZ,unknown,2,429,,,6,3,4,spring,f,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,medium_airport,45.12255,78.442758,1925,KZ,KZ-JET,Taldykorgan,t,835.67,t,f,6,,6,6,,f,,f,f,f,,f,1112,,t,f,9,2,2026-05-12 11:28:25.392222+00
KC1333,2026-04-30 06:10:00+00,NQZ,PLX,KC,KZR,active,,1333,8,f,6,3,4,spring,f,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,large_airport,50.351295,80.234398,761,KZ,KZ-ABA,Semey,t,621.79,t,f,6,,6,6,,f,,f,f,f,,f,1112,,t,f,9,2,2026-05-12 11:28:25.392222+00
W14691,2026-04-30 06:10:00+00,NQZ,PLX,W1,W1,active,,4691,8,f,6,3,4,spring,f,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,large_airport,50.351295,80.234398,761,KZ,KZ-ABA,Semey,t,621.79,t,f,6,,6,6,,f,,f,f,f,,f,1112,,t,f,9,2,2026-05-12 11:28:25.392222+00
H19578,2026-04-30 06:10:00+00,NQZ,TDK,H1,H1,unknown,2,9578,,,6,3,4,spring,f,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,medium_airport,45.12255,78.442758,1925,KZ,KZ-JET,Taldykorgan,t,835.67,t,f,6,,6,6,,f,,f,f,f,,f,1112,,t,f,9,2,2026-05-12 11:28:25.392222+00
KC336,2026-04-30 06:15:00+00,KSN,NQZ,KC,KZR,landed,,336,,,6,3,4,spring,f,large_airport,53.206902,63.550301,595,KZ,KZ-KUS,Kostanay,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,591.99,t,f,0,6,6,0,6,f,f,f,f,f,f,f,,1112,f,t,1,0,2026-05-12 11:28:25.392222+00
TK6784,2026-04-30 06:15:00+00,ALA,HKG,TK,THY,unknown,,6784,,,6,3,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,22.31184,113.914862,28,HK,HK-NT,Hong Kong,t,4112.86,f,t,26,,26,26,,t,,f,f,f,,t,2192,,t,f,11,2,2026-05-12 11:28:25.392222+00
DV703,2026-04-30 06:20:00+00,ALA,NQZ,DV,VSV,landed,1,703,22,t,6,3,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,950.87,t,f,26,6,32,26,6,t,f,f,f,f,f,t,2192,1112,t,t,11,2,2026-05-12 11:28:25.392222+00
IQ521,2026-04-30 06:25:00+00,NQZ,OMS,IQ,QAZ,unknown,2,521,,,6,3,4,spring,f,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,large_airport,54.963124,73.312418,311,RU,RU-OMS,Omsk,t,454.72,f,t,6,,6,6,,f,,f,f,f,,f,1112,,t,f,9,2,2026-05-12 11:28:25.392222+00
PC101,2026-04-30 06:25:00+00,ALA,SAW,PC,PGT,active,2,101,335,t,6,3,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,40.898602,29.3092,312,TR,TR-34,"Pendik, Istanbul",t,3892.1,f,t,26,,26,26,,t,,f,f,f,,t,2192,,t,f,11,2,2026-05-12 11:28:25.392222+00
H19584,2026-04-30 06:25:00+00,NQZ,OMS,H1,H1,unknown,2,9584,,,6,3,4,spring,f,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,large_airport,54.963124,73.312418,311,RU,RU-OMS,Omsk,t,454.72,f,t,6,,6,6,,f,,f,f,f,,f,1112,,t,f,9,2,2026-05-12 11:28:25.392222+00
MS9299,2026-04-30 06:30:00+00,ALA,IST,MS,MSR,active,,9299,9,f,6,3,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,41.274874,28.732136,325,TR,TR-34,Istanbul,t,3923.13,f,t,27,,27,27,,t,,f,f,f,,t,2192,,t,f,11,2,2026-05-12 11:28:25.392222+00
TK351,2026-04-30 06:30:00+00,ALA,IST,TK,THY,active,,351,9,f,6,3,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,41.274874,28.732136,325,TR,TR-34,Istanbul,t,3923.13,f,t,27,,27,27,,t,,f,f,f,,t,2192,,t,f,11,2,2026-05-12 11:28:25.392222+00
DV701,2026-04-30 06:30:00+00,CIT,NQZ,DV,VSV,active,a,701,10,f,6,3,4,spring,f,large_airport,42.365021,69.47564,1385,KZ,KZ-YUZ,Shymkent,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,974.97,t,f,20,6,26,20,6,t,f,f,f,f,f,t,321.3666666666667,1112,t,t,1,0,2026-05-12 11:28:25.392222+00
KC1351,2026-04-30 06:30:00+00,ALA,IST,KC,KZR,active,,1351,9,f,6,3,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,41.274874,28.732136,325,TR,TR-34,Istanbul,t,3923.13,f,t,27,,27,27,,t,,f,f,f,,t,2192,,t,f,11,2,2026-05-12 11:28:25.392222+00
SM884,2026-04-30 06:40:00+00,NQZ,SSH,SM,MSC,active,1,884,12,f,6,3,4,spring,f,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,large_airport,27.977272,34.394717,191,EG,EG-JS,Sharm El Sheikh,t,4015.17,f,t,6,,6,6,,f,,f,f,f,,f,1112,,t,f,9,2,2026-05-12 11:28:25.392222+00
KC188,2026-04-30 06:50:00+00,CAN,ALA,KC,KZR,landed,2,188,34,t,6,3,4,spring,f,large_airport,23.392401,113.299004,50,CN,CN-44,Guangzhou (Huadu),t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,3984.67,f,t,0,27,27,0,27,f,t,f,f,f,f,t,,2192,f,t,1,1,2026-05-12 11:28:25.392222+00
DV719,2026-04-30 06:50:00+00,ALA,AKX,DV,VSV,active,1,719,,,6,3,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,50.248116,57.204144,738,KZ,KZ-AKT,Aktobe,t,1686.3,t,f,27,,27,27,,t,,f,f,f,,t,2192,,t,f,11,2,2026-05-12 11:28:25.392222+00
DV756,2026-04-30 06:55:00+00,DMB,NQZ,DV,VSV,landed,,756,2,f,6,3,4,spring,f,large_airport,42.8536,71.303596,2184,KZ,KZ-ZHA,Taraz,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,908.93,t,f,0,6,6,0,6,f,f,f,f,f,f,f,,1112,f,t,1,0,2026-05-12 11:28:25.392222+00
KC651,2026-04-30 06:55:00+00,ALA,NQZ,KC,KZR,landed,1,651,5,f,6,3,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,950.87,t,f,27,6,33,27,6,t,f,f,f,f,f,t,2192,1112,t,t,11,2,2026-05-12 11:28:25.392222+00
PC229,2026-04-30 06:55:00+00,NQZ,SAW,PC,PGT,active,1,229,25,t,6,3,4,spring,f,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,large_airport,40.898602,29.3092,312,TR,TR-34,"Pendik, Istanbul",t,3393.98,f,t,6,,6,6,,f,,f,f,f,,f,1112,,t,f,9,2,2026-05-12 11:28:25.392222+00
EY5273,2026-04-30 06:55:00+00,ALA,NQZ,EY,ETD,landed,1,5273,5,f,6,3,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,950.87,t,f,27,6,33,27,6,t,f,f,f,f,f,t,2192,1112,t,t,11,2,2026-05-12 11:28:25.392222+00
DV705,2026-04-30 07:00:00+00,CIT,ALA,DV,VSV,active,a,705,,,7,3,4,spring,f,large_airport,42.365021,69.47564,1385,KZ,KZ-YUZ,Shymkent,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,626.29,t,f,20,29,49,20,29,t,t,f,f,f,f,t,321.3666666666667,2192,t,t,1,1,2026-05-12 11:28:25.392222+00
DV809,2026-04-30 07:00:00+00,ALA,VKO,DV,VSV,active,2,809,14,f,7,3,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,55.591499,37.261501,685,RU,RU-MOW,Moscow,t,3124.21,f,t,29,,29,29,,t,,f,f,f,,t,2192,,t,f,16,4,2026-05-12 11:28:25.392222+00
KC952,2026-04-30 07:05:00+00,NQZ,ALA,KC,KZR,active,2,952,7,f,7,3,4,spring,f,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,950.87,t,f,6,29,35,6,29,f,t,f,f,f,f,t,1112,2192,t,t,7,6,2026-05-12 11:28:25.392222+00
SU1957,2026-04-30 07:10:00+00,NQZ,SVO,SU,AFL,active,1,1957,,,7,3,4,spring,f,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,large_airport,55.976858,37.41121,622,RU,RU-MOS,Moscow,t,2293.25,f,t,6,,6,6,,f,,f,f,f,,f,1112,,t,f,7,6,2026-05-12 11:28:25.392222+00
M71945,2026-04-30 07:10:00+00,ALA,ZAZ,M7,MAA,active,,1945,,,7,3,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,41.666199,-1.04155,863,ES,ES-AR,Zaragoza,t,6154.85,f,t,29,,29,29,,t,,f,f,f,,t,2192,,t,f,16,4,2026-05-12 11:28:25.392222+00
FS7077,2026-04-30 07:15:00+00,ALA,KUT,FS,AYN,active,,7077,6,f,7,3,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,42.177448,42.485353,223,GE,GE-IM,Kopitnari,t,2803.81,f,t,29,,29,29,,t,,f,f,f,,t,2192,,t,f,16,4,2026-05-12 11:28:25.392222+00
H19579,2026-04-30 07:25:00+00,TDK,NQZ,H1,H1,unknown,,9579,,,7,3,4,spring,f,medium_airport,45.12255,78.442758,1925,KZ,KZ-JET,Taldykorgan,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,835.67,t,f,0,6,6,0,6,f,f,f,f,f,f,f,,1112,f,t,2,2,2026-05-12 11:28:25.392222+00
W14697,2026-04-30 07:25:00+00,NQZ,URA,W1,W1,active,,4697,6,f,7,3,4,spring,f,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,large_airport,51.151976,51.543652,125,KZ,KZ-ZAP,Uralsk,t,1387.3,t,f,6,,6,6,,f,,f,f,f,,f,1112,,t,f,7,6,2026-05-12 11:28:25.392222+00
IQ430,2026-04-30 07:25:00+00,TDK,NQZ,IQ,QAZ,unknown,,430,,,7,3,4,spring,f,medium_airport,45.12255,78.442758,1925,KZ,KZ-JET,Taldykorgan,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,835.67,t,f,0,6,6,0,6,f,f,f,f,f,f,f,,1112,f,t,2,2,2026-05-12 11:28:25.392222+00
FS7365,2026-04-30 07:25:00+00,NQZ,URA,FS,AYN,active,,7365,6,f,7,3,4,spring,f,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,large_airport,51.151976,51.543652,125,KZ,KZ-ZAP,Uralsk,t,1387.3,t,f,6,,6,6,,f,,f,f,f,,f,1112,,t,f,7,6,2026-05-12 11:28:25.392222+00
3V802,2026-04-30 07:30:00+00,PVG,ALA,3V,TAY,unknown,,802,,,7,3,4,spring,f,large_airport,31.1434,121.805,13,CN,CN-31,Shanghai (Pudong),t,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,4132.3,f,t,0,29,29,0,29,f,t,f,f,f,f,t,,2192,f,t,1,0,2026-05-12 11:28:25.392222+00
EY5261,2026-04-30 07:35:00+00,ALA,CIT,EY,ETD,landed,1,5261,,,7,3,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,42.365021,69.47564,1385,KZ,KZ-YUZ,Shymkent,t,626.29,t,f,29,20,49,29,20,t,t,f,f,f,f,t,2192,321.3666666666667,t,t,16,4,2026-05-12 11:28:25.392222+00
CX6221,2026-04-30 07:35:00+00,ALA,DEL,CX,CPA,active,2,6221,24,t,7,3,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,28.55563,77.09519,777,IN,IN-DL,New Delhi,t,1645.54,f,t,29,,29,29,,t,,f,f,f,,t,2192,,t,f,16,4,2026-05-12 11:28:25.392222+00
AI6802,2026-04-30 07:35:00+00,ALA,DEL,AI,AIC,active,2,6802,24,t,7,3,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,28.55563,77.09519,777,IN,IN-DL,New Delhi,t,1645.54,f,t,29,,29,29,,t,,f,f,f,,t,2192,,t,f,16,4,2026-05-12 11:28:25.392222+00
KC907,2026-04-30 07:35:00+00,ALA,DEL,KC,KZR,active,2,907,24,t,7,3,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,28.55563,77.09519,777,IN,IN-DL,New Delhi,t,1645.54,f,t,29,,29,29,,t,,f,f,f,,t,2192,,t,f,16,4,2026-05-12 11:28:25.392222+00
KC971,2026-04-30 07:35:00+00,ALA,CIT,KC,KZR,landed,1,971,,,7,3,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,42.365021,69.47564,1385,KZ,KZ-YUZ,Shymkent,t,626.29,t,f,29,20,49,29,20,t,t,f,f,f,f,t,2192,321.3666666666667,t,t,16,4,2026-05-12 11:28:25.392222+00
DV783,2026-04-30 07:40:00+00,NQZ,UKK,DV,VSV,active,2,783,,,7,3,4,spring,f,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,large_airport,50.035033,82.496057,939,KZ,KZ-VOS,Ust-Kamenogorsk (Oskemen),t,786.55,t,f,6,,6,6,,f,,f,f,f,,f,1112,,t,f,7,6,2026-05-12 11:28:25.392222+00
KC851,2026-04-30 07:40:00+00,ALA,NQZ,KC,KZR,landed,1,851,36,t,7,3,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,950.87,t,f,29,6,35,29,6,t,f,f,f,f,f,t,2192,1112,t,t,16,4,2026-05-12 11:28:25.392222+00
EY5274,2026-04-30 07:40:00+00,ALA,NQZ,EY,ETD,landed,1,5274,36,t,7,3,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,950.87,t,f,29,6,35,29,6,t,f,f,f,f,f,t,2192,1112,t,t,16,4,2026-05-12 11:28:25.392222+00
KC687,2026-04-30 07:40:00+00,ALA,URC,KC,KZR,active,2,687,12,f,7,3,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,43.913584,87.479372,2125,CN,CN-65,Ürümqi,t,841.66,f,t,29,,29,29,,t,,f,f,f,,t,2192,,t,f,16,4,2026-05-12 11:28:25.392222+00
FS7051,2026-04-30 07:45:00+00,ALA,NQZ,FS,AYN,landed,,7051,5,f,7,3,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,950.87,t,f,29,6,35,29,6,t,f,f,f,f,f,t,2192,1112,t,t,16,4,2026-05-12 11:28:25.392222+00
A46142,2026-04-30 07:45:00+00,ALA,MRV,A4,AZO,unknown,,6142,,,7,3,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,44.225101,43.081902,1054,RU,RU-STA,Mineralnyye Vody,t,2708.25,f,t,29,,29,29,,t,,f,f,f,,t,2192,,t,f,16,4,2026-05-12 11:28:25.392222+00
SU1941,2026-04-30 07:45:00+00,ALA,SVO,SU,AFL,active,2,1941,11,f,7,3,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,55.976858,37.41121,622,RU,RU-MOS,Moscow,t,3121.94,f,t,29,,29,29,,t,,f,f,f,,t,2192,,t,f,16,4,2026-05-12 11:28:25.392222+00
FS7276,2026-04-30 07:45:00+00,SCO,GUW,FS,AYN,landed,,7276,3,f,7,3,4,spring,f,large_airport,43.860093,51.09086,73,KZ,KZ-MAN,Aktau,t,large_airport,47.121318,51.820343,-72,KZ,KZ-ATY,Atyrau,t,367.06,t,f,5,1,6,5,1,f,f,f,f,f,t,f,779,720,t,t,1,0,2026-05-12 11:28:25.392222+00
W14600,2026-04-30 07:45:00+00,ALA,NQZ,W1,W1,landed,,4600,5,f,7,3,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,950.87,t,f,29,6,35,29,6,t,f,f,f,f,f,t,2192,1112,t,t,16,4,2026-05-12 11:28:25.392222+00
KC877,2026-04-30 07:50:00+00,ALA,GUW,KC,KZR,landed,1,877,12,f,7,3,4,spring,f,large_airport,43.354267,77.042828,2234,KZ,KZ-ALA,Almaty,t,large_airport,47.121318,51.820343,-72,KZ,KZ-ATY,Atyrau,t,2009.5,t,f,29,1,30,29,1,t,f,f,f,f,t,t,2192,720,t,t,16,4,2026-05-12 11:28:25.392222+00
TK8805,2026-04-30 07:50:00+00,NQZ,IST,TK,THY,active,1,8805,5,f,7,3,4,spring,f,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,large_airport,41.274874,28.732136,325,TR,TR-34,Istanbul,t,3411.21,f,t,6,,6,6,,f,,f,f,f,,f,1112,,t,f,7,6,2026-05-12 11:28:25.392222+00
KC917,2026-04-30 07:50:00+00,NQZ,IST,KC,KZR,active,1,917,5,f,7,3,4,spring,f,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,large_airport,41.274874,28.732136,325,TR,TR-34,Istanbul,t,3411.21,f,t,6,,6,6,,f,,f,f,f,,f,1112,,t,f,7,6,2026-05-12 11:28:25.392222+00
FS7352,2026-04-30 08:05:00+00,PLX,NQZ,FS,AYN,landed,,7352,5,f,8,3,4,spring,f,large_airport,50.351295,80.234398,761,KZ,KZ-ABA,Semey,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,621.79,t,f,0,7,7,0,7,f,f,f,f,f,f,f,,1112,f,t,3,0,2026-05-12 11:28:25.392222+00
W14692,2026-04-30 08:05:00+00,PLX,NQZ,W1,W1,landed,,4692,5,f,8,3,4,spring,f,large_airport,50.351295,80.234398,761,KZ,KZ-ABA,Semey,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,621.79,t,f,0,7,7,0,7,f,f,f,f,f,f,f,,1112,f,t,3,0,2026-05-12 11:28:25.392222+00
KC1334,2026-04-30 08:05:00+00,PLX,NQZ,KC,KZR,landed,,1334,5,f,8,3,4,spring,f,large_airport,50.351295,80.234398,761,KZ,KZ-ABA,Semey,t,large_airport,51.027035,71.467094,1165,KZ,KZ-AST,Astana,t,621.79,t,f,0,7,7,0,7,f,f,f,f,f,f,f,,1112,f,t,3,0,2026-05-12 11:28:25.392222+00
